Bigram,Name,NumAppearances,Holders
"('PYPL', 'TSLA')","('PayPal Holdings Inc', 'Tesla Inc')",23,"[('SPMO', 0.128), ('MTUM', 0.096), ('VEGN', 0.081), ('PWB', 0.071), ('ESGY', 0.068)]"
"('00700', 'INFY.BO')","('Tencent Holdings Ltd', 'Infosys Ltd')",22,"[('BKF', 0.105), ('NUEM', 0.083), ('GMF', 0.079), ('RFEM', 0.078), ('XSOE', 0.075)]"
"('FB', 'UNH')","('Facebook Inc A', 'UnitedHealth Group Inc')",22,"[('VNSE', 0.109), ('CACG', 0.101), ('LRGE', 0.099), ('NACP', 0.065), ('SCHG', 0.065)]"
"('AAPL', 'CSCO')","('Apple Inc', 'Cisco Systems Inc')",22,"[('VGT', 0.215), ('FTEC', 0.214), ('IYW', 0.199), ('HLAL', 0.178), ('QDYN', 0.109)]"
"('ADBE', 'GOOGL')","('Adobe Inc', 'Alphabet Inc A')",22,"[('PNQI', 0.12), ('ESGY', 0.102), ('PGRO', 0.102), ('MBCC', 0.086), ('SPQQ', 0.08)]"
"('00700', 'BABA')","('Tencent Holdings Ltd', 'Alibaba Group Holding Ltd ADR')",22,"[('GXC', 0.238), ('KWEB', 0.187), ('FDNI', 0.18), ('EWEB', 0.167), ('KESG', 0.162)]"
"('JNJ', 'TSLA')","('Johnson & Johnson', 'Tesla Inc')",22,"[('HLAL', 0.072), ('TMFC', 0.054), ('ESG', 0.052), ('SPUS', 0.05), ('SUSL', 0.05)]"
"('CRM', 'MSFT')","('Salesforce.com Inc', 'Microsoft Corp')",22,"[('IYW', 0.19), ('FTEC', 0.184), ('VGT', 0.184), ('IETC', 0.175), ('IGV', 0.167)]"
"('JNJ', 'NVDA')","('Johnson & Johnson', 'NVIDIA Corp')",22,"[('VIRS', 0.101), ('QUAL', 0.058), ('WOMN', 0.049), ('SUSL', 0.048), ('USSG', 0.048)]"
"('00939', 'INFY.BO')","('China Construction Bank Corp Class H', 'Infosys Ltd')",21,"[('EMGF', 0.059), ('EMXF', 0.05), ('DMRE', 0.045), ('LDEM', 0.037), ('RFEM', 0.037)]"
"('CSCO', 'JNJ')","('Cisco Systems Inc', 'Johnson & Johnson')",21,"[('HDV', 0.108), ('FLV', 0.094), ('DURA', 0.082), ('OUSA', 0.08), ('DGRW', 0.072)]"
"('ADBE', 'AMZN')","('Adobe Inc', 'Amazon.com Inc')",21,"[('PNQI', 0.122), ('LRGE', 0.117), ('PGRO', 0.11), ('ESGY', 0.105), ('NUSI', 0.105)]"
"('INTC', 'MSFT')","('Intel Corp', 'Microsoft Corp')",21,"[('IYW', 0.19), ('VGT', 0.185), ('FTEC', 0.184), ('AVDG', 0.164), ('TDIV', 0.161)]"
"('CSCO', 'INTC')","('Cisco Systems Inc', 'Intel Corp')",21,"[('VLUE', 0.092), ('AVDG', 0.076), ('SDGA', 0.072), ('JHMT', 0.059), ('REVS', 0.054)]"
"('00700', 'JD')","('Tencent Holdings Ltd', 'JD.com Inc ADR')",21,"[('FLCH', 0.174), ('EWEB', 0.158), ('KWEB', 0.156), ('MCHI', 0.154), ('CXSE', 0.151)]"
"('TSLA', 'V')","('Tesla Inc', 'Visa Inc Class A')",21,"[('FDG', 0.091), ('VEGN', 0.078), ('TMFC', 0.059), ('USXF', 0.059), ('IWY', 0.054)]"
"('INFY.BO', 'RELIANCE.B')","('Infosys Ltd', 'Reliance Industries Ltd Shs Dematerialised')",20,"[('INDY', 0.186), ('PIN', 0.185), ('INDA', 0.18), ('FLIN', 0.176), ('IXSE', 0.168)]"
"('01299.HK', 'ASML')","('AIA Group Ltd', 'ASML Holding NV ADR')",20,"[('IMTM', 0.08), ('JIG', 0.064), ('IQLT', 0.063), ('DMXF', 0.047), ('IQSI', 0.034)]"
"('03690', 'JD')","('Meituan', 'JD.com Inc ADR')",20,"[('CHIQ', 0.168), ('EWEB', 0.163), ('FDNI', 0.147), ('KWEB', 0.145), ('DINT', 0.125)]"
"('JPM', 'UNH')","('JPMorgan Chase & Co', 'UnitedHealth Group Inc')",20,"[('CFCV', 0.078), ('VIG', 0.07), ('IVLC', 0.069), ('IWX', 0.063), ('MGV', 0.063)]"
"('FGTXX', 'FTIXX')","('Goldman Sachs FS Government Instl', 'Goldman Sachs FS Treasury Intms Instl')",20,"[('SOXS', 0.669), ('CLDS', 0.653), ('SPXS', 0.571), ('TECS', 0.571), ('TYO', 0.494)]"
"('JNJ', 'MRK')","('Johnson & Johnson', 'Merck & Co Inc')",20,"[('IHE', 0.272), ('FTXH', 0.158), ('IEIH', 0.152), ('XLV', 0.134), ('IYH', 0.12)]"
"('JPM', 'WFC')","('JPMorgan Chase & Co', 'Wells Fargo & Co')",20,"[('KBWB', 0.164), ('IYG', 0.161), ('XLF', 0.16), ('VFH', 0.132), ('FNCL', 0.131)]"
"('005930.KS', '09988')","('Samsung Electronics Co Ltd', 'Alibaba Group Holding Ltd Ordinary Shares')",19,"[('AIA', 0.222), ('XSOE', 0.115), ('BKEM', 0.104), ('AAXJ', 0.099), ('EEMA', 0.097)]"
"('AAPL', 'INTC')","('Apple Inc', 'Intel Corp')",19,"[('VGT', 0.215), ('FTEC', 0.214), ('IYW', 0.199), ('HLAL', 0.178), ('TDIV', 0.163)]"
"('AZN.L', 'NOVO B')","('AstraZeneca PLC ADR', 'Novo Nordisk A/S B')",19,"[('AGNG', 0.067), ('IDHQ', 0.056), ('FICS', 0.046), ('EASG', 0.034), ('DMXF', 0.032)]"
"('JPM', 'VZ')","('JPMorgan Chase & Co', 'Verizon Communications Inc')",19,"[('DURA', 0.091), ('DIVZ', 0.082), ('FLV', 0.074), ('DGRO', 0.054), ('IWX', 0.054)]"
"('NOVN', 'NOVO B')","('Novartis AG', 'Novo Nordisk A/S B')",19,"[('OEUR', 0.063), ('FLQH', 0.041), ('RFEU', 0.041), ('QEFA', 0.037), ('RFDI', 0.035)]"
"('2330.TW', 'NPN.JO')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Naspers Ltd Class N')",19,"[('EMSG', 0.127), ('KEMX', 0.124), ('XCEM', 0.122), ('EMXC', 0.115), ('NUEM', 0.094)]"
"('JPM', 'PG')","('JPMorgan Chase & Co', 'Procter & Gamble Co')",19,"[('SPHQ', 0.092), ('DURA', 0.09), ('QDF', 0.066), ('VIG', 0.066), ('WKLY', 0.065)]"
"('CSCO', 'VZ')","('Cisco Systems Inc', 'Verizon Communications Inc')",19,"[('IYZ', 0.448), ('LTL', 0.334), ('DJD', 0.111), ('HDV', 0.103), ('DIVZ', 0.08)]"
"('T', 'VZ')","('AT&T Inc', 'Verizon Communications Inc')",19,"[('IYZ', 0.269), ('GBLO', 0.096), ('DURA', 0.09), ('IXP', 0.087), ('XLC', 0.087)]"
"('GOOGL', 'MA')","('Alphabet Inc A', 'Mastercard Inc A')",19,"[('LCG', 0.136), ('PGRO', 0.1), ('VNSE', 0.097), ('ESGY', 0.092), ('OPPX', 0.087)]"
"('HD', 'TSLA')","('The Home Depot Inc', 'Tesla Inc')",19,"[('XLY', 0.222), ('VCR', 0.157), ('FDIS', 0.155), ('WANT', 0.138), ('RXI', 0.124)]"
"('MA', 'NVDA')","('Mastercard Inc A', 'NVIDIA Corp')",19,"[('KOIN', 0.082), ('VEGN', 0.081), ('PGRO', 0.075), ('FTEC', 0.07), ('VGT', 0.07)]"
"('JPM', 'V')","('JPMorgan Chase & Co', 'Visa Inc Class A')",19,"[('IYG', 0.212), ('IYF', 0.127), ('SPHQ', 0.093), ('JHMF', 0.073), ('VIG', 0.07)]"
"('ADBE', 'PYPL')","('Adobe Inc', 'PayPal Holdings Inc')",19,"[('PNQI', 0.126), ('PGRO', 0.079), ('ESGY', 0.078), ('PWB', 0.072), ('SPQQ', 0.071)]"
"('AAPL', 'MA')","('Apple Inc', 'Mastercard Inc A')",19,"[('FTEC', 0.223), ('VGT', 0.223), ('IXN', 0.194), ('TECL', 0.164), ('PGRO', 0.117)]"
"('005930.KS', '03690')","('Samsung Electronics Co Ltd', 'Meituan')",18,"[('EEMO', 0.169), ('AIA', 0.146), ('DMRE', 0.091), ('BKEM', 0.072), ('XSOE', 0.072)]"
"('PG', 'VZ')","('Procter & Gamble Co', 'Verizon Communications Inc')",18,"[('HDV', 0.118), ('DURA', 0.088), ('DGRW', 0.073), ('OUSA', 0.072), ('DGRO', 0.055)]"
"('00700', '02318')","('Tencent Holdings Ltd', 'Ping An Insurance (Group) Co. of China Ltd Class H')",18,"[('FLCH', 0.174), ('MCHI', 0.152), ('CXSE', 0.148), ('GXC', 0.139), ('FXI', 0.132)]"
"('2330.TW', 'VALE3.SA')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Vale SA')",18,"[('XCEM', 0.128), ('KEMX', 0.118), ('EMXC', 0.114), ('PBEE', 0.08), ('SCHE', 0.079)]"
"('JPM', 'XOM')","('JPMorgan Chase & Co', 'Exxon Mobil Corp')",18,"[('PWS', 0.08), ('CCOR', 0.06), ('IWX', 0.056), ('MGV', 0.055), ('FDVV', 0.05)]"
"('HD', 'V')","('The Home Depot Inc', 'Visa Inc Class A')",18,"[('DIA', 0.105), ('VIG', 0.061), ('USXF', 0.05), ('PFM', 0.049), ('IWY', 0.043)]"
"('PYPL', 'V')","('PayPal Holdings Inc', 'Visa Inc Class A')",18,"[('IPAY', 0.123), ('SHE', 0.107), ('TPAY', 0.092), ('KOIN', 0.079), ('VEGN', 0.075)]"
"('005930.KS', 'INFY.BO')","('Samsung Electronics Co Ltd', 'Infosys Ltd')",17,"[('KEMX', 0.094), ('XCEM', 0.089), ('EMXC', 0.078), ('DMRE', 0.065), ('XSOE', 0.063)]"
"('03690', 'INFY.BO')","('Meituan', 'Infosys Ltd')",17,"[('DMRE', 0.071), ('EMXF', 0.058), ('LDEM', 0.055), ('BKF', 0.046), ('NUEM', 0.042)]"
"('FB', 'HD')","('Facebook Inc A', 'The Home Depot Inc')",17,"[('AMOM', 0.135), ('IWY', 0.069), ('RECS', 0.069), ('ESG', 0.063), ('SPUS', 0.061)]"
"('CSCO', 'JPM')","('Cisco Systems Inc', 'JPMorgan Chase & Co')",17,"[('DIVZ', 0.082), ('DURA', 0.081), ('SDGA', 0.079), ('FLV', 0.077), ('SPHQ', 0.077)]"
"('NOVO B', 'SAP.DE')","('Novo Nordisk A/S B', 'SAP SE')",17,"[('OEUR', 0.067), ('IDHQ', 0.059), ('EASG', 0.033), ('DMXF', 0.031), ('QEFA', 0.028)]"
"('NOVO B', 'ULVR.L')","('Novo Nordisk A/S B', 'Unilever PLC')",17,"[('OEUR', 0.067), ('IDHQ', 0.058), ('IQLT', 0.039), ('EASG', 0.034), ('TTAI', 0.033)]"
"('01299.HK', 'TM')","('AIA Group Ltd', 'Toyota Motor Corp ADR')",17,"[('IPAC', 0.046), ('CEFA', 0.027), ('IQSI', 0.027), ('LCTD', 0.023), ('JHMD', 0.022)]"
"('01299.HK', 'NESN')","('AIA Group Ltd', 'Nestle SA')",17,"[('JIG', 0.061), ('IQLT', 0.057), ('IQSI', 0.038), ('EFAX', 0.032), ('LCTD', 0.032)]"
"('AZN.L', 'TM')","('AstraZeneca PLC ADR', 'Toyota Motor Corp ADR')",17,"[('IQSI', 0.027), ('EFAX', 0.022), ('JHMD', 0.022), ('PTIN', 0.022), ('BBIN', 0.021)]"
"('03690', 'NPN.JO')","('Meituan', 'Naspers Ltd Class N')",17,"[('FDNI', 0.159), ('DMRE', 0.075), ('EMXF', 0.072), ('LDEM', 0.06), ('EMSG', 0.05)]"
"('03690', 'NIO')","('Meituan', 'NIO Inc ADR')",17,"[('CHIQ', 0.174), ('KESG', 0.131), ('EEMO', 0.122), ('CXSE', 0.082), ('GXC', 0.067)]"
"('HD', 'PG')","('The Home Depot Inc', 'Procter & Gamble Co')",17,"[('IEDI', 0.103), ('OUSA', 0.088), ('VIG', 0.057), ('NULV', 0.052), ('RECS', 0.052)]"
"('HD', 'NVDA')","('The Home Depot Inc', 'NVIDIA Corp')",17,"[('VIRS', 0.103), ('ESGY', 0.06), ('USXF', 0.051), ('IWY', 0.048), ('ESGA', 0.044)]"
"('MA', 'PYPL')","('Mastercard Inc A', 'PayPal Holdings Inc')",17,"[('IPAY', 0.122), ('TPAY', 0.092), ('KOIN', 0.078), ('PGRO', 0.076), ('VEGN', 0.072)]"
"('BAC', 'XOM')","('Bank of America Corp', 'Exxon Mobil Corp')",17,"[('PWS', 0.071), ('FMIL', 0.052), ('FDVV', 0.048), ('IWX', 0.044), ('MGV', 0.044)]"
"('005930.KS', '00939')","('Samsung Electronics Co Ltd', 'China Construction Bank Corp Class H')",16,"[('AIA', 0.131), ('DMRE', 0.065), ('BKEM', 0.059), ('AAXJ', 0.056), ('EEMA', 0.054)]"
"('2330.TW', 'RELIANCE.B')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Reliance Industries Ltd Shs Dematerialised')",16,"[('EMSG', 0.125), ('KEMX', 0.121), ('EMXC', 0.114), ('AAXJ', 0.084), ('EEMA', 0.081)]"
"('PEP', 'PG')","('PepsiCo Inc', 'Procter & Gamble Co')",16,"[('XLP', 0.252), ('VDC', 0.219), ('FSTA', 0.217), ('IECS', 0.177), ('IYK', 0.162)]"
"('01299.HK', 'MC.PA')","('AIA Group Ltd', 'LVMH Moet Hennessy Louis Vuitton SE')",16,"[('JIG', 0.057), ('IMTM', 0.054), ('CEFA', 0.025), ('EFAX', 0.023), ('ESGD', 0.022)]"
"('01299.HK', 'ROG')","('AIA Group Ltd', 'Roche Holding AG')",16,"[('IQLT', 0.06), ('IQSI', 0.032), ('LCTD', 0.028), ('EFAX', 0.026), ('ESGD', 0.024)]"
"('SAP.DE', 'TM')","('SAP SE', 'Toyota Motor Corp ADR')",16,"[('FIVA', 0.034), ('CEFA', 0.027), ('IQSI', 0.027), ('BBIN', 0.021), ('BKIE', 0.021)]"
"('INFY.BO', 'NPN.JO')","('Infosys Ltd', 'Naspers Ltd Class N')",16,"[('EMXF', 0.058), ('RNEM', 0.052), ('DMRE', 0.049), ('KEMX', 0.043), ('LDEM', 0.041)]"
"('00700', 'NPN.JO')","('Tencent Holdings Ltd', 'Naspers Ltd Class N')",16,"[('FDNI', 0.149), ('EMSG', 0.108), ('NUEM', 0.084), ('XSOE', 0.077), ('BKEM', 0.072)]"
"('JNJ', 'XOM')","('Johnson & Johnson', 'Exxon Mobil Corp')",16,"[('HDV', 0.163), ('IWX', 0.054), ('HLAL', 0.053), ('CCOR', 0.052), ('MGV', 0.052)]"
"('ABBV', 'JNJ')","('AbbVie Inc', 'Johnson & Johnson')",16,"[('FTXH', 0.156), ('IEIH', 0.151), ('XLV', 0.134), ('IYH', 0.12), ('VHT', 0.107)]"
"('DHR', 'TMO')","('Danaher Corp', 'Thermo Fisher Scientific Inc')",16,"[('IHI', 0.224), ('VIRS', 0.103), ('IEHS', 0.085), ('CWS', 0.084), ('XLV', 0.078)]"
"('HD', 'UNH')","('The Home Depot Inc', 'UnitedHealth Group Inc')",16,"[('DIA', 0.137), ('DDM', 0.102), ('UDOW', 0.089), ('OUSA', 0.077), ('EDOW', 0.068)]"
"('BRK.B', 'WFC')","('Berkshire Hathaway Inc Class B', 'Wells Fargo & Co')",16,"[('XLF', 0.174), ('DUSA', 0.142), ('DFNL', 0.12), ('FAS', 0.12), ('VFH', 0.114)]"
"('DAPXX', 'FGTXX')","('Dreyfus Government Secs Cash Mgmt Admin', 'Goldman Sachs FS Government Instl')",16,"[('SPXS', 0.741), ('TECS', 0.642), ('LBJ', 0.501), ('ERY', 0.317), ('TYD', 0.251)]"
"('BRK.B', 'VZ')","('Berkshire Hathaway Inc Class B', 'Verizon Communications Inc')",16,"[('FLV', 0.08), ('IWX', 0.058), ('MGV', 0.053), ('IVE', 0.044), ('VOOV', 0.044)]"
"('BRK.B', 'XOM')","('Berkshire Hathaway Inc Class B', 'Exxon Mobil Corp')",16,"[('PWS', 0.082), ('IWX', 0.06), ('MGV', 0.057), ('IUS', 0.049), ('IVE', 0.046)]"
"('VZ', 'XOM')","('Verizon Communications Inc', 'Exxon Mobil Corp')",16,"[('HDV', 0.157), ('PWV', 0.07), ('FNDX', 0.038), ('IWX', 0.038), ('MGV', 0.036)]"
"('CSCO', 'PFE')","('Cisco Systems Inc', 'Pfizer Inc')",15,"[('DURA', 0.085), ('SCHD', 0.079), ('ABEQ', 0.065), ('OUSA', 0.063), ('DGRW', 0.058)]"
"('AAPL', 'TGT')","('Apple Inc', 'Target Corp')",15,"[('VSMV', 0.106), ('IEDI', 0.085), ('ACIO', 0.078), ('SIXA', 0.071), ('SIXH', 0.068)]"
"('BABA', 'JD')","('Alibaba Group Holding Ltd ADR', 'JD.com Inc ADR')",15,"[('ADRE', 0.209), ('KNGS', 0.194), ('EWEB', 0.164), ('KWEB', 0.154), ('GXC', 0.134)]"
"('MSFT', 'ORCL')","('Microsoft Corp', 'Oracle Corp')",15,"[('IGV', 0.142), ('TDIV', 0.123), ('VSMV', 0.1), ('PSJ', 0.096), ('RFDA', 0.093)]"
"('00939', '02318')","('China Construction Bank Corp Class H', 'Ping An Insurance (Group) Co. of China Ltd Class H')",15,"[('CHIX', 0.179), ('KESG', 0.112), ('FXI', 0.094), ('EMXF', 0.053), ('FLCH', 0.047)]"
"('MC.PA', 'NOVO B')","('LVMH Moet Hennessy Louis Vuitton SE', 'Novo Nordisk A/S B')",15,"[('OEUR', 0.069), ('QLVD', 0.042), ('RFEU', 0.037), ('IEV', 0.032), ('BBEU', 0.031)]"
"('PLD', 'PSA')","('Prologis Inc', 'Public Storage')",15,"[('SPRE', 0.231), ('XLRE', 0.143), ('ICF', 0.135), ('BBRE', 0.122), ('FRI', 0.12)]"
"('DLR', 'EQIX')","('Digital Realty Trust Inc', 'Equinix Inc')",15,"[('VPN', 0.214), ('SRVR', 0.199), ('FPRO', 0.141), ('ICF', 0.133), ('XLRE', 0.122)]"
"('EQIX', 'PLD')","('Equinix Inc', 'Prologis Inc')",15,"[('SPRE', 0.248), ('REIT', 0.2), ('XLRE', 0.171), ('ICF', 0.163), ('FPRO', 0.149)]"
"('00700', 'NIO')","('Tencent Holdings Ltd', 'NIO Inc ADR')",15,"[('FLCH', 0.168), ('MCHI', 0.154), ('CXSE', 0.146), ('GXC', 0.144), ('KESG', 0.128)]"
"('ADBE', 'V')","('Adobe Inc', 'Visa Inc Class A')",15,"[('SPHQ', 0.079), ('LRGE', 0.076), ('FTEC', 0.057), ('VGT', 0.056), ('IXN', 0.053)]"
"('GOOGL', 'PG')","('Alphabet Inc A', 'Procter & Gamble Co')",15,"[('IVLC', 0.067), ('ESG', 0.059), ('IOO', 0.059), ('SPUS', 0.056), ('SUSL', 0.056)]"
"('ASML', 'OR.PA')","('ASML Holding NV ADR', ""L'Oreal SA"")",15,"[('HEDJ', 0.1), ('IDHQ', 0.079), ('HEZU', 0.071), ('JIG', 0.065), ('PTEU', 0.063)]"
"('ADBE', 'CRM')","('Adobe Inc', 'Salesforce.com Inc')",15,"[('IGV', 0.17), ('MBCC', 0.086), ('PNQI', 0.081), ('CLDL', 0.072), ('TECB', 0.068)]"
"('AMZN', 'BABA')","('Amazon.com Inc', 'Alibaba Group Holding Ltd ADR')",15,"[('ONLN', 0.378), ('CLIX', 0.358), ('FNGS', 0.2), ('KNGS', 0.19), ('PNQI', 0.155)]"
"('02318', '03690')","('Ping An Insurance (Group) Co. of China Ltd Class H', 'Meituan')",15,"[('FXI', 0.127), ('KESG', 0.127), ('CXSE', 0.084), ('FLCH', 0.065), ('MCHI', 0.065)]"
"('AMT', 'CCI')","('American Tower Corp', 'Crown Castle International Corp')",15,"[('SRVR', 0.299), ('VPN', 0.27), ('XLRE', 0.221), ('ICF', 0.158), ('GLIF', 0.148)]"
"('BAC', 'VZ')","('Bank of America Corp', 'Verizon Communications Inc')",15,"[('DBLV', 0.075), ('RAFE', 0.05), ('IWX', 0.042), ('MGV', 0.04), ('IVE', 0.032)]"
"('INTC', 'JNJ')","('Intel Corp', 'Johnson & Johnson')",15,"[('REVS', 0.062), ('QDF', 0.058), ('WKLY', 0.058), ('RAFE', 0.053), ('HLAL', 0.05)]"
"('03690', 'BABA')","('Meituan', 'Alibaba Group Holding Ltd ADR')",15,"[('FDNI', 0.19), ('KWEB', 0.176), ('EWEB', 0.172), ('KESG', 0.164), ('GXC', 0.161)]"
"('C', 'WFC')","('Citigroup Inc', 'Wells Fargo & Co')",15,"[('KBWB', 0.159), ('FTXO', 0.117), ('IYG', 0.082), ('XLF', 0.081), ('IEFN', 0.079)]"
"('BAC', 'MSFT')","('Bank of America Corp', 'Microsoft Corp')",15,"[('RFDA', 0.097), ('SPHQ', 0.095), ('PVAL', 0.091), ('YLDE', 0.086), ('RAFE', 0.073)]"
"('FB', 'NFLX')","('Facebook Inc A', 'Netflix Inc')",15,"[('XLC', 0.285), ('VOX', 0.215), ('FCOM', 0.214), ('IXP', 0.206), ('FNGS', 0.2)]"
"('CRM', 'GOOGL')","('Salesforce.com Inc', 'Alphabet Inc A')",15,"[('PNQI', 0.115), ('PLAT', 0.104), ('MBCC', 0.085), ('FBCG', 0.083), ('TECB', 0.076)]"
"('CRM', 'NVDA')","('Salesforce.com Inc', 'NVIDIA Corp')",15,"[('MBCC', 0.088), ('KOIN', 0.081), ('TECB', 0.08), ('LRGE', 0.068), ('IYW', 0.066)]"
"('JNJ', 'LLY')","('Johnson & Johnson', 'Eli Lilly and Co')",15,"[('IHE', 0.27), ('IEIH', 0.151), ('XLV', 0.131), ('FTXH', 0.122), ('IYH', 0.117)]"
"('09988', 'INFY.BO')","('Alibaba Group Holding Ltd Ordinary Shares', 'Infosys Ltd')",14,"[('BKF', 0.104), ('XSOE', 0.075), ('LDEM', 0.068), ('BKEM', 0.066), ('EEMA', 0.066)]"
"('00700', 'RELIANCE.B')","('Tencent Holdings Ltd', 'Reliance Industries Ltd Shs Dematerialised')",14,"[('BKF', 0.107), ('EMSG', 0.106), ('BKEM', 0.072), ('FLAX', 0.072), ('SCHE', 0.07)]"
"('BIDU', 'JD')","('Baidu Inc ADR', 'JD.com Inc ADR')",14,"[('ARKQ', 0.115), ('KWEB', 0.105), ('ECON', 0.097), ('FNI', 0.081), ('FDNI', 0.077)]"
"('PFE', 'VZ')","('Pfizer Inc', 'Verizon Communications Inc')",14,"[('RDIV', 0.1), ('DURA', 0.095), ('WBIY', 0.095), ('SCHD', 0.079), ('DGRW', 0.071)]"
"('INTC', 'JPM')","('Intel Corp', 'JPMorgan Chase & Co')",14,"[('SDGA', 0.081), ('AVDG', 0.077), ('QDF', 0.061), ('WKLY', 0.056), ('MGV', 0.052)]"
"('AAPL', 'VZ')","('Apple Inc', 'Verizon Communications Inc')",14,"[('VSMV', 0.101), ('DGRW', 0.087), ('QLV', 0.074), ('OUSA', 0.066), ('IUS', 0.065)]"
"('ENB.TO', 'TRP.TO')","('Enbridge Inc', 'TC Energy Corp')",14,"[('ENFR', 0.177), ('MLPX', 0.174), ('EINC', 0.16), ('TPYP', 0.15), ('USAI', 0.143)]"
"('SAP.DE', 'SIE.DE')","('SAP SE', 'Siemens AG')",14,"[('DAX', 0.184), ('FLGR', 0.167), ('HEWG', 0.167), ('DBGR', 0.158), ('DXGE', 0.118)]"
"('01299.HK', 'SAP.DE')","('AIA Group Ltd', 'SAP SE')",14,"[('DMXF', 0.032), ('IQSI', 0.023), ('CEFA', 0.021), ('ESGD', 0.02), ('EFAX', 0.019)]"
"('AVB', 'PSA')","('AvalonBay Communities Inc', 'Public Storage')",14,"[('REZ', 0.168), ('SPRE', 0.151), ('NURE', 0.102), ('ICF', 0.092), ('GQRE', 0.086)]"
"('AVB', 'PLD')","('AvalonBay Communities Inc', 'Prologis Inc')",14,"[('REIT', 0.177), ('SPRE', 0.17), ('XLRE', 0.125), ('ICF', 0.116), ('BBRE', 0.105)]"
"('PSA', 'WELL')","('Public Storage', 'Welltower Inc')",14,"[('REZ', 0.18), ('ICF', 0.097), ('XLRE', 0.086), ('BBRE', 0.073), ('EWRE', 0.073)]"
"('EQIX', 'PSA')","('Equinix Inc', 'Public Storage')",14,"[('SPRE', 0.228), ('ICF', 0.138), ('XLRE', 0.126), ('BBRE', 0.107), ('FRI', 0.105)]"
"('00939', 'NIO')","('China Construction Bank Corp Class H', 'NIO Inc ADR')",14,"[('KESG', 0.115), ('KALL', 0.048), ('EMXF', 0.045), ('MCHI', 0.044), ('FLCH', 0.041)]"
"('CMCSA', 'UNH')","('Comcast Corp Class A', 'UnitedHealth Group Inc')",14,"[('CACG', 0.082), ('VEGN', 0.064), ('CFCV', 0.061), ('VIG', 0.054), ('MGV', 0.048)]"
"('NVDA', 'UNH')","('NVIDIA Corp', 'UnitedHealth Group Inc')",14,"[('VEGN', 0.081), ('CACG', 0.077), ('LRGE', 0.067), ('FGRO', 0.047), ('SCHG', 0.047)]"
"('ABBV', 'PFE')","('AbbVie Inc', 'Pfizer Inc')",14,"[('IEIH', 0.115), ('PJP', 0.107), ('WBIY', 0.105), ('PPH', 0.099), ('DURA', 0.097)]"
"('MRK', 'PFE')","('Merck & Co Inc', 'Pfizer Inc')",14,"[('IHE', 0.228), ('IEIH', 0.116), ('PJP', 0.111), ('PPH', 0.102), ('XLV', 0.088)]"
"('CMCSA', 'VZ')","('Comcast Corp Class A', 'Verizon Communications Inc')",14,"[('JHCS', 0.108), ('IXP', 0.089), ('XLC', 0.088), ('VOX', 0.084), ('FCOM', 0.083)]"
"('GSK.L', 'ROG')","('GlaxoSmithKline PLC', 'Roche Holding AG')",14,"[('HDEF', 0.091), ('EUDG', 0.082), ('IQDG', 0.077), ('HDAW', 0.076), ('IHDG', 0.076)]"
"('BAC', 'C')","('Bank of America Corp', 'Citigroup Inc')",14,"[('KBWB', 0.16), ('IYG', 0.112), ('XLF', 0.111), ('FNCL', 0.093), ('VFH', 0.093)]"
"('AAPL', 'BAC')","('Apple Inc', 'Bank of America Corp')",14,"[('SPHQ', 0.095), ('DIVB', 0.074), ('YLDE', 0.074), ('RFDA', 0.072), ('PALC', 0.071)]"
"('AAPL', 'CRM')","('Apple Inc', 'Salesforce.com Inc')",14,"[('VGT', 0.215), ('FTEC', 0.214), ('IYW', 0.199), ('HLAL', 0.177), ('IETC', 0.134)]"
"('CMCSA', 'GOOGL')","('Comcast Corp Class A', 'Alphabet Inc A')",13,"[('IXP', 0.159), ('XLC', 0.159), ('VOX', 0.156), ('FCOM', 0.155), ('JHCS', 0.098)]"
"('005930.KS', 'NESN')","('Samsung Electronics Co Ltd', 'Nestle SA')",13,"[('IOO', 0.04), ('HFXI', 0.036), ('PBDM', 0.035), ('SCHF', 0.033), ('ISDX', 0.032)]"
"('JD', 'NIO')","('JD.com Inc ADR', 'NIO Inc ADR')",13,"[('CHIQ', 0.14), ('FNI', 0.133), ('ADRE', 0.072), ('EEMO', 0.065), ('CXSE', 0.056)]"
"('MSFT', 'TXN')","('Microsoft Corp', 'Texas Instruments Inc')",13,"[('AVDG', 0.153), ('TDIV', 0.124), ('IVLC', 0.093), ('VNSE', 0.091), ('JHMT', 0.084)]"
"('MSFT', 'WMT')","('Microsoft Corp', 'Walmart Inc')",13,"[('AVDG', 0.193), ('VSMV', 0.1), ('XOUT', 0.091), ('GSPY', 0.081), ('VIG', 0.076)]"
"('INTC', 'NVDA')","('Intel Corp', 'NVIDIA Corp')",13,"[('USD', 0.247), ('SOXQ', 0.169), ('SMH', 0.149), ('SOXL', 0.127), ('AVDG', 0.104)]"
"('MSFT', 'VZ')","('Microsoft Corp', 'Verizon Communications Inc')",13,"[('VSMV', 0.098), ('DGRW', 0.094), ('OUSA', 0.091), ('QLV', 0.072), ('RAFE', 0.06)]"
